Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
_1988_,1.1,8.459e-07,0.000e+00,2.441e-08,8.703e-07
_2533_,1.1,8.459e-07,0.000e+00,2.441e-08,8.703e-07
_2516_,1.1,8.385e-07,0.000e+00,2.441e-08,8.629e-07
_2312_,1.1,8.385e-07,0.000e+00,2.441e-08,8.629e-07
_2469_,1.1,8.385e-07,0.000e+00,2.441e-08,8.629e-07
_2535_,1.1,8.385e-07,0.000e+00,2.441e-08,8.629e-07
_2343_,1.1,8.385e-07,0.000e+00,2.441e-08,8.629e-07
_2543_,1.1,8.385e-07,0.000e+00,2.441e-08,8.629e-07
_2025_,1.1,8.385e-07,0.000e+00,2.441e-08,8.629e-07
_2548_,1.1,8.385e-07,0.000e+00,2.441e-08,8.629e-07
_2790_,1.1,8.385e-07,0.000e+00,2.441e-08,8.629e-07
_2006_,1.1,8.385e-07,0.000e+00,2.441e-08,8.629e-07
_2383_,1.1,8.385e-07,0.000e+00,2.441e-08,8.629e-07
_2482_,1.1,8.385e-07,0.000e+00,2.441e-08,8.629e-07
_2562_,1.1,8.385e-07,0.000e+00,2.441e-08,8.629e-07
_2613_,1.1,8.385e-07,0.000e+00,2.441e-08,8.629e-07
_2678_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2625_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_1773_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2733_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2282_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2241_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2684_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2655_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2257_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2409_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2016_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2756_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2444_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2596_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2599_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2379_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2574_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2647_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2704_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2060_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2425_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2671_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2155_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2498_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2757_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2465_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2440_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2335_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2184_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2198_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_2207_,1.1,8.357e-07,0.000e+00,2.648e-08,8.622e-07
_1948_,1.1,8.316e-07,0.000e+00,2.441e-08,8.560e-07
_2497_,1.1,8.316e-07,0.000e+00,2.441e-08,8.560e-07
